  EVENTID,AUTHOR,DATE,TIME,LAT,LON,DEPTH,DEPFIX,AUTHOR,TYPE,MAG
609913132,IDC      ,9/20/2016,22:15.5,2.7492,128.57,223.2,      ,IDC      ,mb    ,3.2
609475102,NEIC     ,9/21/2016,20:09.1,5.5136,127.072,70.7,      ,NEIC     ,mb    ,4.9
611817863,DJA      ,9/21/2016,43:21.5,-9.6,120.09,63,      ,DJA      ,MLv   ,3.5
611817862,DJA      ,9/21/2016,16:31.2,0.61,121.2,35,      ,DJA      ,MLv   ,2.7
611817861,DJA      ,9/21/2016,32:05.3,0.6,121.21,20,      ,DJA      ,MLv   ,3.8
609913165,IDC      ,9/21/2016,54:31.9,-9.165,106.2259,0,TRUE  ,IDC      ,mb    ,3.5
609913166,DJA      ,9/21/2016,02:09.9,-7.25,121.62,469,      ,DJA      ,MLv   ,4.2
611817860,DJA      ,9/21/2016,28:36.7,-8.41,111.78,72,      ,DJA      ,MLv   ,3
609520727,NEIC     ,9/21/2016,55:17.1,-9.1687,124.0865,103.8,      ,NEIC     ,mb    ,4.8
611817859,DJA      ,9/21/2016,34:38.2,-3.31,127.9,37,      ,DJA      ,MLv   ,3.2
609913205,IDC      ,9/21/2016,52:03.5,-3.3792,135.5615,0,TRUE  ,IDC      ,mb    ,3.8
609913209,NEIC     ,9/21/2016,50:00.9,0.4361,100.0846,162.5,      ,NEIC     ,mb    ,4.1
609520734,IDC      ,9/21/2016,07:04.9,-8.7233,111.6906,0,TRUE  ,IDC      ,mb    ,4.2
611817858,DJA      ,9/21/2016,09:00.6,-2.62,129.79,11,      ,DJA      ,MLv   ,3.2
612484676,NOU      ,9/21/2016,31:10.9,4.28,121.12,272,      ,NOU      ,mb    ,4.5
611817857,DJA      ,9/21/2016,20:26:23,-8.93,111.54,17,      ,DJA      ,MLv   ,3.5
609913223,DJA      ,9/21/2016,34:05.8,-7.74,118.57,12,      ,DJA      ,MLv   ,3.9
611817856,DJA      ,9/21/2016,20:57:07,-2.4,121.39,13,      ,DJA      ,MLv   ,3.2
609913225,IDC      ,9/21/2016,01:48.8,-10.4077,112.9547,0,TRUE  ,IDC      ,mb    ,3.5
611817855,DJA      ,9/21/2016,13:01.3,2.09,97.83,44,      ,DJA      ,MLv   ,3
609913227,NEIC     ,9/21/2016,14:50.6,3.2,126.7087,43.2,      ,NEIC     ,mb    ,4.1
611817854,DJA      ,9/21/2016,35:44.8,0.97,121.74,16,      ,DJA      ,MLv   ,3
609913234,DJA      ,9/22/2016,21:35.7,-4.18,103.01,79,      ,DJA      ,MLv   ,3.6
609913240,IDC      ,9/22/2016,58:55.8,-8.9342,127.0074,0,TRUE  ,IDC      ,mb    ,3.9
611817876,DJA      ,9/22/2016,37:17.3,-0.2,122.84,80,      ,DJA      ,MLv   ,2.8
611817875,DJA      ,9/22/2016,20:13.8,-0.1,123.31,130,      ,DJA      ,MLv   ,3.5
609913269,DJA      ,9/22/2016,7:14:46,-9.6,113.96,17,      ,DJA      ,MLv   ,3.8
609913273,DJA      ,9/22/2016,11:32.5,-3.67,127.36,10,      ,DJA      ,mb    ,4.5
609913274,IDC      ,9/22/2016,16:07.9,-6.6352,130.6693,52.7,      ,IDC      ,mb    ,3.4
611817874,DJA      ,9/22/2016,55:29.7,-8.21,115.67,11,      ,DJA      ,mb    ,4
609913278,DJA      ,9/22/2016,00:28.3,-8.17,118.69,10,      ,DJA      ,MLv   ,4.1
611817873,DJA      ,9/22/2016,20:17.7,-0.02,100.58,160,      ,DJA      ,MLv   ,3.6
611817872,DJA      ,9/22/2016,38:05.3,0.43,120.62,69,      ,DJA      ,MLv   ,2.7
611817871,DJA      ,9/22/2016,58:51.3,-8.21,117.76,88,      ,DJA      ,MLv   ,3.3
612484683,NOU      ,9/22/2016,12:16.7,-5.52,126.34,36,      ,NOU      ,mb    ,4.2
609913292,IDC      ,9/22/2016,12:51.0,-7.6291,127.3504,187.3,      ,IDC      ,mb    ,3.4
611817870,DJA      ,9/22/2016,22:33.8,-8.77,111.61,23,      ,DJA      ,MLv   ,3.3
611817869,DJA      ,9/22/2016,06:19.9,-9.18,117.05,48,      ,DJA      ,MLv   ,2.2
611817868,DJA      ,9/22/2016,11:08:04,-3.64,128.53,10,      ,DJA      ,MLv   ,2.2
609530540,IDC      ,9/22/2016,41:46.2,-5.1697,103.6743,63.6,      ,IDC      ,mb    ,4.3
611817867,DJA      ,9/22/2016,14:09:01,-9.09,117.39,62,      ,DJA      ,MLv   ,3.2
611817866,DJA      ,9/22/2016,16:36.5,0.03,123.89,13,      ,DJA      ,MLv   ,3.2
611817865,DJA      ,9/22/2016,37:58.9,-3.35,126.91,10,      ,DJA      ,mb    ,4
611817864,DJA      ,9/22/2016,48:51.6,1.59,127.28,122,      ,DJA      ,mb    ,3.9
609913335,IDC      ,9/22/2016,41:56.6,2.1217,96.025,0,TRUE  ,IDC      ,mb    ,3.8
609913348,IDC      ,9/22/2016,06:05.6,-2.6353,101.6058,115.4,      ,IDC      ,mb    ,3.1
611817884,DJA      ,9/23/2016,54:25.9,3.64,122.62,532,      ,DJA      ,mb    ,4.1
611817883,DJA      ,9/23/2016,38:20.2,-4.91,139.49,124,      ,DJA      ,MLv   ,3.8
609546999,NEIC     ,9/23/2016,09:27.9,-6.4674,130.398,131.8,      ,NEIC     ,mb    ,5.1
609913424,IDC      ,9/23/2016,25:34.3,1.7292,124.4467,223.6,      ,IDC      ,mb    ,3.5
609913425,NEIC     ,9/23/2016,42:47.2,-2.0789,140.673,29.7,      ,NEIC     ,mb    ,4.3
609547004,NEIC     ,9/23/2016,30:11.6,-9.5252,124.9967,10,TRUE  ,NEIC     ,mb    ,4.9
611817882,DJA      ,9/23/2016,59:41.6,1.23,96.83,10,      ,DJA      ,MLv   ,3.5
611817881,DJA      ,9/23/2016,37:21.9,2.85,122.41,10,      ,DJA      ,MLv   ,3.2
609913466,DJA      ,9/23/2016,01:38.4,-2.49,140.51,97,      ,DJA      ,MLv   ,3.8
611817880,DJA      ,9/23/2016,11:37:13,-7.48,106.07,38,      ,DJA      ,MLv   ,3.5
611817879,DJA      ,9/23/2016,46:30.8,-0.01,122.81,10,      ,DJA      ,MLv   ,2.5
609561397,IDC      ,9/23/2016,48:59.2,-9.3151,125.2337,0,TRUE  ,IDC      ,mb    ,3.9
609913496,IDC      ,9/23/2016,16:50.2,-2.195,140.4909,161.6,      ,IDC      ,mb    ,3.4
609913503,IDC      ,9/23/2016,51:25.2,2.1415,125.6738,141.1,      ,IDC      ,mb    ,3.6
609547027,IDC      ,9/23/2016,37:26.8,-9.7789,123.6487,41.8,      ,IDC      ,mb    ,4.4
611817878,DJA      ,9/23/2016,00:43.4,-9.51,119.37,62,      ,DJA      ,MLv   ,3.4
609913521,IDC      ,9/23/2016,50:31.2,-8.3396,119.7864,216.9,      ,IDC      ,mb    ,2.7
609913522,NEIC     ,9/23/2016,15:02.9,-8.6862,115.3468,119.2,      ,NEIC     ,mb    ,4.2
609913556,IDC      ,9/23/2016,56:29.4,-8.5247,123.4622,186.8,      ,IDC      ,mb    ,3.1
611817877,DJA      ,9/23/2016,47:30.1,1.15,123.56,142,      ,DJA      ,MLv   ,2.6
609549673,NEIC     ,9/23/2016,53:10.4,6.5717,126.4918,65,      ,NEIC     ,mb    ,6.1
609913560,IDC      ,9/23/2016,18:03.7,6.5573,126.6904,60.5,      ,IDC      ,mb    ,3.7
609913562,NEIC     ,9/23/2016,33:54.3,-8.0135,111.8365,150.4,      ,NEIC     ,mb    ,4.2
609913563,NEIC     ,9/23/2016,34:34.4,-0.7429,122.1601,9.9,      ,NEIC     ,mb    ,4.6
609913564,IDC      ,9/23/2016,43:51.9,-7.5771,119.48,267.1,      ,IDC      ,mb    ,3
612484686,NOU      ,9/23/2016,43:54.6,-10.3,118.9,244,      ,NOU      ,mb    ,4.3
609549675,IDC      ,9/23/2016,45:35.8,6.6547,126.6692,72.3,      ,IDC      ,mb    ,4.4
609913569,IDC      ,9/24/2016,54:33.7,2.0646,125.3113,0,TRUE  ,IDC      ,mb    ,3.8
609549692,NEIC     ,9/24/2016,21:51.9,6.5897,126.481,73.8,      ,NEIC     ,mb    ,4.6
609549697,IDC      ,9/24/2016,55:18.3,6.6461,126.5826,78.6,      ,IDC      ,mb    ,3.6
609913618,IDC      ,9/24/2016,34:28.4,-3.0186,127.5414,75,      ,IDC      ,mb    ,3.6
609913621,IDC      ,9/24/2016,53:32.1,-6.9663,127.3339,325.7,      ,IDC      ,mb    ,3.6
609561411,NEIC     ,9/24/2016,41:57.7,-1.9451,140.5315,10,TRUE  ,NEIC     ,mb    ,5.2
609913633,NEIC     ,9/24/2016,02:55.7,-6.9795,128.6244,199.2,      ,NEIC     ,mb    ,4.4
609561419,NEIC     ,9/24/2016,04:29.6,-1.9534,140.5974,8,      ,NEIC     ,mb    ,5.6
609561420,NEIC     ,9/24/2016,09:43.8,-1.8499,140.5604,13.8,      ,NEIC     ,mb    ,5.6
611830668,NOU      ,9/24/2016,09:51.4,-1.89,140.59,86,      ,NOU      ,mb    ,5.4
609561421,NEIC     ,9/24/2016,27:44.5,-6.6369,128.9159,236.2,      ,NEIC     ,mb    ,5
611817887,DJA      ,9/24/2016,11:34:08,1.62,122.24,10,      ,DJA      ,MLv   ,3.1
609913653,IDC      ,9/24/2016,12:33:56,-1.9969,140.699,0,TRUE  ,IDC      ,mb    ,3.9
609913667,DJA      ,9/24/2016,25:37.9,-8.81,112.47,49,      ,DJA      ,mb    ,3.9
611817886,DJA      ,9/24/2016,30:56.4,-0.45,123.01,48,      ,DJA      ,MLv   ,3.5
609561430,IDC      ,9/24/2016,42:32.1,-1.9626,140.7498,0,TRUE  ,IDC      ,mb    ,4.4
609561433,IDC      ,9/24/2016,15:05.5,-1.9452,140.7659,0,TRUE  ,IDC      ,mb    ,4.3
609913683,IDC      ,9/24/2016,29:17.8,-1.9511,140.754,0,TRUE  ,IDC      ,mb    ,3.9
612484699,NOU      ,9/24/2016,30:23.2,-6.86,139.28,193,      ,NOU      ,mb    ,3.8
609913684,DJA      ,9/24/2016,59:36.8,-0.95,120.35,10,      ,DJA      ,mb    ,4.2
611817885,DJA      ,9/24/2016,32:16.1,-8.14,109.81,83,      ,DJA      ,MLv   ,3.3
609913731,IDC      ,9/25/2016,29:45.0,-6.9977,130.0064,109.8,      ,IDC      ,mb    ,4.1
609913739,DJA      ,9/25/2016,56:43.6,0.27,122.21,165,      ,DJA      ,MLv   ,4
609913743,IDC      ,9/25/2016,01:36.3,-9.4985,111.7731,0,TRUE  ,IDC      ,mb    ,4.1
609913744,IDC      ,9/25/2016,46:23.4,-2.3457,140.5796,0,TRUE  ,IDC      ,mb    ,3.9
609913750,IDC      ,9/25/2016,25:07.3,-1.9873,140.5959,0,TRUE  ,IDC      ,mb    ,3.9
611817890,DJA      ,9/25/2016,35:27.7,-0.87,120.27,10,      ,DJA      ,MLv   ,3.4
611817889,DJA      ,9/25/2016,13:15:50,-0.21,122.9,76,      ,DJA      ,MLv   ,2.3
611817888,DJA      ,9/25/2016,09:58.2,0.37,122.04,150,      ,DJA      ,MLv   ,2.9
609561548,IDC      ,9/25/2016,30:56.7,-0.064,125.8078,73.4,      ,IDC      ,mb    ,3.7
609913836,IDC      ,9/25/2016,37:38.4,-0.1039,125.6952,56.2,      ,IDC      ,mb    ,3.8
609913860,DJA      ,9/25/2016,21:36.9,-3.73,129.21,96,      ,DJA      ,MLv   ,3.4
609913864,IDC      ,9/25/2016,30:09.5,-7.8205,123.5398,255.5,      ,IDC      ,mb    ,3.2
609913874,DJA      ,9/26/2016,17:22.2,-4.54,123.94,29,      ,DJA      ,mb    ,4.4
611817902,DJA      ,9/26/2016,37:00.7,-2.72,128.11,10,      ,DJA      ,MLv   ,2.6
609913901,NEIC     ,9/26/2016,21:43.2,-6.9711,129.6076,150.1,      ,NEIC     ,mb    ,4.6
609913908,NEIC     ,9/26/2016,19:39.2,-5.8971,130.3475,142.7,      ,NEIC     ,mb    ,4.5
609913910,NEIC     ,9/26/2016,16:36.0,-8.6367,118.3206,131.5,      ,NEIC     ,mb    ,4.2
611817901,DJA      ,9/26/2016,8:26:59,-3.44,127.24,46,      ,DJA      ,MLv   ,3.1
611817900,DJA      ,9/26/2016,30:00.1,0.29,121.84,175,      ,DJA      ,MLv   ,2
611817899,DJA      ,9/26/2016,18:48.1,1.4,121.95,10,      ,DJA      ,MLv   ,2.4
609913939,NOU      ,9/26/2016,46:09.1,-6.96,129.51,103,      ,NOU      ,mb    ,3.7
609913963,IDC      ,9/26/2016,02:46.8,-7.5966,127.8088,170.5,      ,IDC      ,mb    ,3.1
611817898,DJA      ,9/26/2016,18:11.4,-0.77,122.51,15,      ,DJA      ,MLv   ,3.4
609913966,IDC      ,9/26/2016,21:28.2,-4.4063,128.6043,119.9,      ,IDC      ,mb    ,3.7
609913968,IDC      ,9/26/2016,23:21.9,-10.3684,124.2027,0,TRUE  ,IDC      ,mb    ,3.2
611817897,DJA      ,9/26/2016,33:38.7,-0.16,122.86,123,      ,DJA      ,MLv   ,3.4
611817896,DJA      ,9/26/2016,44:51.6,1.21,127,12,      ,DJA      ,MLv   ,2.8
611817895,DJA      ,9/26/2016,20:55.7,-2.45,126.61,12,      ,DJA      ,mb    ,4
611817894,DJA      ,9/26/2016,44:08.1,0.6,122.26,75,      ,DJA      ,mb    ,3.8
611817893,DJA      ,9/26/2016,00:30.4,0.37,126.05,93,      ,DJA      ,MLv   ,2.6
609564873,NEIC     ,9/26/2016,15:33.7,-4.289,128.2535,169.2,      ,NEIC     ,mb    ,4.1
611817892,DJA      ,9/26/2016,06:40.8,-0.05,123.11,94,      ,DJA      ,MLv   ,2.5
611817914,DJA      ,9/27/2016,3:29:50,-0.08,123.45,130,      ,DJA      ,MLv   ,3.1
609914007,IDC      ,9/27/2016,38:57.8,-4.6428,139.2488,0,TRUE  ,IDC      ,mb    ,3.8
609914008,IDC      ,9/27/2016,41:39.4,-7.0227,130.0103,70.8,      ,IDC      ,mb    ,3.8
611817913,DJA      ,9/27/2016,41:49.5,0.95,124.26,75,      ,DJA      ,MLv   ,3.7
609914015,DJA      ,9/27/2016,38:11.6,-0.34,100.45,10,      ,DJA      ,MLv   ,4
611817912,DJA      ,9/27/2016,45:14.5,-0.3,100.17,10,      ,DJA      ,MLv   ,2.8
611817911,DJA      ,9/27/2016,50:41.3,-0.09,123.18,142,      ,DJA      ,MLv   ,2.7
609914026,DJA      ,9/27/2016,12:02.7,-1.39,100.41,34,      ,DJA      ,MLv   ,4.1
611817910,DJA      ,9/27/2016,8:28:10,0.19,124.01,16,      ,DJA      ,MLv   ,3
609914038,NEIC     ,9/27/2016,35:09.8,1.3518,124.7879,35,TRUE  ,NEIC     ,mb    ,4.1
609914055,IDC      ,9/27/2016,09:28.5,-0.0833,133.1566,0,TRUE  ,IDC      ,mb    ,4
609914057,DJA      ,9/27/2016,12:20:11,-1.38,123.67,10,      ,DJA      ,mb    ,4.2
611817909,DJA      ,9/27/2016,33:55.9,-8.44,122.76,88,      ,DJA      ,MLv   ,2.5
609564880,NEIC     ,9/27/2016,19:34.5,3.0514,126.8887,61.1,      ,NEIC     ,mb    ,4.9
611817908,DJA      ,9/27/2016,00:53.8,-3.65,128.26,10,      ,DJA      ,MLv   ,1.7
611817907,DJA      ,9/27/2016,02:53.8,-8.33,117.53,202,      ,DJA      ,MLv   ,3.6
609564886,NEIC     ,9/27/2016,19:05.4,1.8983,126.7047,53.5,      ,NEIC     ,mb    ,4.5
611817906,DJA      ,9/27/2016,03:39.5,-0.12,119.83,10,      ,DJA      ,MLv   ,3.2
611817905,DJA      ,9/27/2016,17:50.4,-0.15,119.72,10,      ,DJA      ,MLv   ,3
611817904,DJA      ,9/27/2016,22:26.3,-0.15,119.67,10,      ,DJA      ,MLv   ,3.2
609565150,NEIC     ,9/27/2016,59:01.0,2.3574,126.31,76.1,      ,NEIC     ,mb    ,4.6
611817903,DJA      ,9/27/2016,07:02.9,-1.05,127.03,10,      ,DJA      ,MLv   ,3
609914136,IDC      ,9/28/2016,55:05.9,-9.4235,111.848,0,TRUE  ,IDC      ,mb    ,4.2
609914137,IDC      ,9/28/2016,15:00.2,-9.5222,111.7726,0,TRUE  ,IDC      ,mb    ,3.9
609914138,IDC      ,9/28/2016,34:00.7,-9.4965,111.7862,0,TRUE  ,IDC      ,mb    ,3.7
612484737,NOU      ,9/28/2016,02:17.9,4.3,126.62,182,      ,NOU      ,mb    ,4.5
611817922,DJA      ,9/28/2016,19:34.3,0.58,121.62,70,      ,DJA      ,MLv   ,2.4
611817921,DJA      ,9/28/2016,53:50.4,1.41,121.3,10,      ,DJA      ,MLv   ,2.8
609914171,IDC      ,9/28/2016,21:47.0,-7.1959,130.1529,107,      ,IDC      ,mb    ,3.7
609914183,IDC      ,9/28/2016,01:46.8,-1.925,140.5926,0,TRUE  ,IDC      ,mb    ,4
611817920,DJA      ,9/28/2016,13:42:33,-2.46,127.3,10,      ,DJA      ,MLv   ,3
611817919,DJA      ,9/28/2016,47:20.7,-2.87,126.37,10,      ,DJA      ,MLv   ,2.7
609914191,IDC      ,9/28/2016,11:00.7,-7.3247,123.9862,263.8,      ,IDC      ,mb    ,3.2
609914194,DJA      ,9/28/2016,18:08.2,-0.59,123.35,10,      ,DJA      ,mb    ,4.1
611817918,DJA      ,9/28/2016,53:54.8,-3.19,139.83,10,      ,DJA      ,MLv   ,3.2
609914207,DJA      ,9/28/2016,21:15.7,0.38,122.05,175,      ,DJA      ,mb    ,3.9
611817917,DJA      ,9/28/2016,18:30:23,-2.08,128.02,22,      ,DJA      ,MLv   ,2.7
609914209,DJA      ,9/28/2016,48:15.8,-3.27,129.38,10,      ,DJA      ,MLv   ,3.5
611817916,DJA      ,9/28/2016,59:20.6,-0.82,120.2,10,      ,DJA      ,MLv   ,3.2
609914226,DJA      ,9/28/2016,07:46.2,-0.84,120.31,12,      ,DJA      ,mb    ,4.5
609914235,DJA      ,9/28/2016,28:04.5,-0.86,120.26,10,      ,DJA      ,MLv   ,3.8
611817915,DJA      ,9/28/2016,52:02.6,-0.41,122.98,10,      ,DJA      ,MLv   ,2.7
609566801,IDC      ,9/29/2016,22:34.1,-2.0013,140.5252,0,TRUE  ,IDC      ,mb    ,4.4
610503926,NEIC     ,9/29/2016,09:57.6,5.6164,120.4093,15.5,      ,NEIC     ,mb    ,4.3
609914272,IDC      ,9/29/2016,11:08.0,2.5714,121.749,528.9,      ,IDC      ,mb    ,3
611817929,DJA      ,9/29/2016,38:32.1,-9.5,117.73,24,      ,DJA      ,MLv   ,3.6
609914308,IDC      ,9/29/2016,59:26.1,-7.2999,128.4173,107,      ,IDC      ,mb    ,3.4
611817928,DJA      ,9/29/2016,28:49.9,2.88,98.38,10,      ,DJA      ,MLv   ,3.5
609914313,DJA      ,9/29/2016,00:29.8,-7.89,117.84,222,      ,DJA      ,mb    ,4
609914322,IDC      ,9/29/2016,13:40.3,-7.5003,120.1929,629.3,      ,IDC      ,mb    ,2.4
609566835,IDC      ,9/29/2016,27:35.1,-3.1205,127.769,33,      ,IDC      ,mb    ,4.3
609914343,DJA      ,9/29/2016,22:41.4,-7.53,106.96,80,      ,DJA      ,mb    ,4.5
611817927,DJA      ,9/29/2016,59:20.1,-2.48,134.21,27,      ,DJA      ,MLv   ,3.1
611817926,DJA      ,9/29/2016,03:16.7,-7.76,106.9,20,      ,DJA      ,mb    ,4.1
609914360,DJA      ,9/29/2016,12:27.5,-5.29,130.87,72,      ,DJA      ,mb    ,3.8
609567077,NEIC     ,9/29/2016,42:17.5,-2.3657,141.1496,10,TRUE  ,NEIC     ,mb    ,4.5
609914365,DJA      ,9/29/2016,49:26.1,-2.68,130.05,22,      ,DJA      ,MLv   ,3.6
609914370,DJA      ,9/29/2016,17:01:31,-2.75,130.1,26,      ,DJA      ,MLv   ,3.4
609914371,DJA      ,9/29/2016,12:34.3,-3.86,131.77,18,      ,DJA      ,MLv   ,3.5
609914373,NEIC     ,9/29/2016,50:12.0,-8.0573,123.9659,163.5,      ,NEIC     ,mb    ,4.1
609914374,IDC      ,9/29/2016,01:19.1,2.5897,128.1861,87,      ,IDC      ,mb    ,3.4
609914377,NOU      ,9/29/2016,16:31.5,-8.33,122.04,203,      ,NOU      ,mb    ,3.8
609914382,DJA      ,9/29/2016,42:51.2,1.36,126.79,92,      ,DJA      ,mb    ,4.1
609914388,IDC      ,9/29/2016,28:57.2,4.055,126.4864,86.4,      ,IDC      ,mb    ,3.8
609567725,NEIC     ,9/29/2016,49:09.1,-6.2841,127.938,356.7,      ,NEIC     ,mb    ,4.5
611817925,DJA      ,9/29/2016,22:12:02,-9.94,123.6,10,      ,DJA      ,MLv   ,2.5
611817924,DJA      ,9/29/2016,22:45.6,-9.41,119.16,68,      ,DJA      ,MLv   ,2.7
611817923,DJA      ,9/29/2016,27:12.7,-5.31,104.46,10,      ,DJA      ,MLv   ,2.9
609914398,NEIC     ,9/29/2016,05:19.7,0.5615,100.1977,181.8,      ,NEIC     ,mb    ,4.2
609914423,IDC      ,9/30/2016,07:38.5,-5.6775,106.2502,163.7,      ,IDC      ,mb    ,3.2
609914431,IDC      ,9/30/2016,07:14.8,2.2973,125.6962,0,TRUE  ,IDC      ,mb    ,3.8
611817948,DJA      ,9/30/2016,29:35.6,-7.63,106,10,      ,DJA      ,MLv   ,3.4
611817947,DJA      ,9/30/2016,59:26.5,-8.62,118.48,68,      ,DJA      ,MLv   ,2.8
611817946,DJA      ,9/30/2016,23:04.9,-1.1,120.08,36,      ,DJA      ,MLv   ,2.9
611817945,DJA      ,9/30/2016,7:28:15,-3.32,128.82,10,      ,DJA      ,MLv   ,2.3
611817944,DJA      ,9/30/2016,58:09.4,-0.07,123.19,142,      ,DJA      ,MLv   ,3
611817943,DJA      ,9/30/2016,02:10.7,-9.26,112.13,31,      ,DJA      ,MLv   ,3.1
611817942,DJA      ,9/30/2016,58:25.5,-3.07,119.61,24,      ,DJA      ,MLv   ,2.4
611817941,DJA      ,9/30/2016,01:33.5,-10.08,118.79,33,      ,DJA      ,MLv   ,3.4
611817940,DJA      ,9/30/2016,16:34.6,1,125.5,33,      ,DJA      ,mb    ,4.2
611817939,DJA      ,9/30/2016,24:29.6,0.17,124.55,68,      ,DJA      ,MLv   ,3.2
609914465,DJA      ,9/30/2016,11:35:05,1.91,99.27,128,      ,DJA      ,MLv   ,3.4
609914468,NOU      ,9/30/2016,07:22.5,-9.89,124.01,48,      ,NOU      ,MLv   ,4.2
611817938,DJA      ,9/30/2016,12:17.7,-0.88,120.18,10,      ,DJA      ,MLv   ,2.9
611817937,DJA      ,9/30/2016,29:50.6,-9.74,124.08,59,      ,DJA      ,mb    ,4
611817936,DJA      ,9/30/2016,10:55.7,0.54,121.97,170,      ,DJA      ,MLv   ,2.3
611817935,DJA      ,9/30/2016,23:39.9,-3.48,118.61,13,      ,DJA      ,MLv   ,2.3
611817934,DJA      ,9/30/2016,13:36:03,-3.3,128.89,10,      ,DJA      ,MLv   ,2.7
609914482,IDC      ,9/30/2016,32:27.9,-7.0677,127.7085,0,TRUE  ,IDC      ,mb    ,4
609569041,IDC      ,9/30/2016,49:49.5,-9.485,111.8397,50.3,      ,IDC      ,mb    ,3.9
611817933,DJA      ,9/30/2016,48:27.7,-3.26,120.64,30,      ,DJA      ,MLv   ,2.5
609914494,IDC      ,9/30/2016,12:12.3,-2.6373,140.4162,119.3,      ,IDC      ,mb    ,3.3
612484754,NOU      ,9/30/2016,12:52.7,-5.15,139.11,285,      ,NOU      ,mb    ,4
609914496,IDC      ,9/30/2016,30:53.7,-1.9895,140.714,0,TRUE  ,IDC      ,mb    ,3.9
609914509,IDC      ,9/30/2016,20:14:34,-7.2216,129.4374,106.9,      ,IDC      ,mb    ,3.1
609914516,DJA      ,9/30/2016,53:33.8,-2.7,129.35,23,      ,DJA      ,mb    ,4.4
609569054,NEIC     ,9/30/2016,56:45.3,-9.4948,111.8085,35,TRUE  ,NEIC     ,mb    ,4.7
609569055,NEIC     ,9/30/2016,00:45.0,-9.7648,111.6921,29.9,      ,NEIC     ,mb    ,4.7
609914519,DJA      ,9/30/2016,15:17.7,-2.66,129.36,13,      ,DJA      ,mb    ,4.4
611817932,DJA      ,9/30/2016,24:04.4,-7.91,117.5,10,      ,DJA      ,MLv   ,2.8
611817931,DJA      ,9/30/2016,32:29.8,-2.64,129.37,10,      ,DJA      ,MLv   ,3.1
609914524,IDC      ,9/30/2016,33:22.0,-9.5504,111.8209,95.3,      ,IDC      ,mb    ,3.9
611817930,DJA      ,9/30/2016,42:26.7,-0.26,122.97,14,      ,DJA      ,MLv   ,3.1
609569058,NEIC     ,9/30/2016,45:27.0,-6.5113,130.2844,140.5,      ,NEIC     ,mb    ,4.8
611817958,DJA      ,10/1/2016,0:23:40,0.96,122.45,48,      ,DJA      ,MLv   ,2
609914543,DJA      ,10/1/2016,2:12:38,0.15,125.8,10,      ,DJA      ,MLv   ,3.4
611817957,DJA      ,10/1/2016,20:41.2,-0.9,120.28,10,      ,DJA      ,MLv   ,3.3
611817956,DJA      ,10/1/2016,04:16.4,-3.69,128.28,10,      ,DJA      ,MLv   ,2.6
609570778,NEIC     ,10/1/2016,19:35.8,-2.0185,141.4785,10,TRUE  ,NEIC     ,mb    ,4.7
609914578,IDC      ,10/1/2016,26:04.4,2.0264,127.8178,0,TRUE  ,IDC      ,mb    ,3.8
609914589,IDC      ,10/1/2016,23:00.6,-6.7682,127.3276,405.5,      ,IDC      ,mb    ,2.9
611817955,DJA      ,10/1/2016,44:23.2,-3.04,127.72,37,      ,DJA      ,MLv   ,2.8
611817954,DJA      ,10/1/2016,49:34.1,-7.83,107.38,53,      ,DJA      ,MLv   ,3.4
611817953,DJA      ,10/1/2016,18:45.6,1.97,121.72,191,      ,DJA      ,mb    ,4.2
611817952,DJA      ,10/1/2016,07:31.6,-2.79,119.85,10,      ,DJA      ,MLv   ,2.9
609914600,DJA      ,10/1/2016,16:30.6,3.83,126.88,59,      ,DJA      ,MLv   ,3.3
609914603,DJA      ,10/1/2016,08:36.7,1.43,128.2,10,      ,DJA      ,MLv   ,3.4
609914604,IDC      ,10/1/2016,06:35.7,-2.3206,141.179,0,TRUE  ,IDC      ,mb    ,3.4
609914605,DJA      ,10/1/2016,09:55.5,-8.4,111.64,109,      ,DJA      ,mb    ,4
611817951,DJA      ,10/1/2016,23:56.1,-0.04,123.07,145,      ,DJA      ,MLv   ,2.7
609570801,IDC      ,10/1/2016,30:28.7,-1.9001,140.5941,0,TRUE  ,IDC      ,mb    ,4
611817950,DJA      ,10/1/2016,32:17.3,0.36,121.48,147,      ,DJA      ,MLv   ,2.7
609914609,IDC      ,10/1/2016,06:39.6,-6.9254,131.2914,45.9,      ,IDC      ,mb    ,3.5
609570805,NEIC     ,10/1/2016,22:40.0,9.7741,125.3966,10,TRUE  ,NEIC     ,mb    ,4.7
609914611,IDC      ,10/1/2016,53:26.1,-7.5354,129.5625,115.8,      ,IDC      ,mb    ,3
609914615,IDC      ,10/2/2016,19:22.1,-7.2719,129.6081,125.4,      ,IDC      ,mb    ,3.3
609570810,IDC      ,10/2/2016,33:05.9,-2.0083,140.6977,0,TRUE  ,IDC      ,mb    ,4.1
611817974,DJA      ,10/2/2016,32:52.7,3.4,126.39,30,      ,DJA      ,MLv   ,3.1
609914622,IDC      ,10/2/2016,51:39.2,-9.4882,111.8056,0,TRUE  ,IDC      ,mb    ,4
611817973,DJA      ,10/2/2016,55:43.8,-4.14,129.47,19,      ,DJA      ,MLv   ,3
609914626,IDC      ,10/2/2016,20:07.3,-5.7059,129.7909,190.9,      ,IDC      ,mb    ,3.3
